id,sentence,aux_head,aux,level,sub,sup,inf
9399,Küll me saame hakkama.,hakkama,saama,kl3,Küll me saame hakkama .,1,0
9426,"Nii, nüüd võisin sööklasse minna.",minema,võima,kl3,"Nii , nüüd võisin sööklasse minna .",0,1
9538,"Ma loodan, et ma tohin tulla.",tulema,tohtima,kl3,", et ma tohin tulla",0,1
9570,Ka mina pidin magama minema.,minema,pidama,kl3,mina pidin magama minema .,1,0
9580,"Lapsed peavad öösel korralikult magama, siis nad kasvavad.",magama,pidama,kl3,Lapsed peavad öösel korralikult magama kasvavad .,1,0
9710,"Piia, sa ju tead, et Mukit ei tohi üksinda õue jätta.",jätma,tohtima,kl3,", et Mukit ei tohi üksinda õue jätta",0,1
9711,Nii võib juhtuda õnnetus.,juhtuma,võima,kl3,Nii võib juhtuda õnnetus .,0,1
9720,Me peame ta üles leidma.,leidma,pidama,kl3,Me peame ta üles leidma .,1,0
9833,"Õpetaja, kas me peame kirjutama?",kirjutama,pidama,kl4,", kas me peame kirjutama",1,0
9834,Kas te saate parandada?,parandama,saama,kl4,Kas te saate parandada ?,0,1
9836,Kas me peame panema?,panema,pidama,kl4,Kas me peame panema ?,1,0
9839,Ta peab talle helistama.,helistama,pidama,kl4,Ta peab talle helistama .,1,0
9840,Nad peavad õpetajale rääkima.,rääkima,pidama,kl4,Nad peavad õpetajale rääkima .,1,0
9899,Ma pean lugema.,lugema,pidama,kl4,Ma pean lugema .,1,0
9902,Ma saan lugeda.,lugema,saama,kl4,Ma saan lugeda .,0,1
9910,Kell 9.00 peab Mati joonistama.,joonistama,pidama,kl4,Kell peab Mati joonistama .,1,0
9943,"Osaleda võivad: esimene, teine, kolmas ja neljas klass.",osalema,võima,kl4,Osaleda võivad : klass .,0,1
9949,"Kui sa ei oska joonistada, siis sa võid midagi lõigata, värvida, liimida või meisterdada.",lõikama,võima,kl4,oska siis sa võid midagi lõigata värvida liimida meisterdada .,0,1
9952,"Merit, ma pean nüüd minema.",minema,pidama,kl4,"Merit , ma pean nüüd minema .",1,0
10191,"Me peame õppima kokku 5 teemat, see on kokku 15 lehekülge ning töövihiku harjutused.",õppima,pidama,kl4,Me peame õppima kokku teemat lehekülge .,1,0
10194,Miks pidi Karl õppima hakkama?,hakkama,pidama,kl4,Miks pidi Karl õppima hakkama ?,1,0
10207,Kas Karl pidi õppima teemad 5-10?,õppima,pidama,kl4,Kas Karl pidi õppima teemad ?,1,0
10209,Kas Karl pidi õppima ainult õpikust?,õppima,pidama,kl4,Kas Karl pidi õppima õpikust ?,1,0
10210,Kas Karl pidi õppima ainult töövihikust?,õppima,pidama,kl4,Kas Karl pidi õppima töövihikust ?,1,0
10310,"Kui jõuluvana tuleb, siis saab jõuluvana istuda ja kuulata, kuidas Ants ja tema pere loeb jõuluvanale luuletusi ja laulab jõululaule.",istuma,saama,kl4,tuleb siis saab jõuluvana istuda kuulata .,0,1
10388,"Aga miks minu ema ja õpetaja iga päev õpetavad mind ja ütlevad mulle, mida ma pean tegema ja mida ma ei tohi teha.",tegema,pidama,kl4,", mida ma pean tegema teha",1,0
10388,"Aga miks minu ema ja õpetaja iga päev õpetavad mind ja ütlevad mulle, mida ma pean tegema ja mida ma ei tohi teha.",tegema,tohtima,kl4,ja mida ma ei tohi teha,0,1
10390,Kas minu ema ei või mulle öelda parem nii?,ütlema,võima,kl4,Kas ema ei või mulle öelda parem nii ?,0,1
10391,Kas minu õpetaja ei või mulle öelda parem nii?,ütlema,võima,kl4,Kas õpetaja ei või mulle öelda parem nii ?,0,1
10393,Kas me võime klassi tulla?,tulema,võima,kl4,Kas me võime klassi tulla ?,0,1
10396,Kas ma saan selle hinde ära parandada?,parandama,saama,kl4,Kas ma saan hinde ära parandada ?,0,1
10398,Kas me peame kodus lõpetama?,lõpetama,pidama,kl4,Kas me peame kodus lõpetama ?,1,0
10399,Millal ma saan selle arvestustöö ümber kirjutada?,kirjutama,saama,kl4,Millal ma saan arvestustöö ümber kirjutada ?,0,1
10400,Millal ma võin tulla?,tulema,võima,kl4,Millal ma võin tulla ?,0,1
10416,Aga kas me võime klassi tulla?,tulema,võima,kl4,Aga kas me võime klassi tulla ?,0,1
10426,Millal ma saan selle arvestustöö ümber kirjutada?,kirjutama,saama,kl4,Millal ma saan arvestustöö ümber kirjutada ?,0,1
10442,Kas me saame nüüd alustada?,alustama,saama,kl4,Kas me saame nüüd alustada ?,0,1
10530,Kas sa saad neljapäeval tulla?,tulema,saama,kl4,Kas sa saad neljapäeval tulla ?,0,1
10531,Sa pead selle kontrolltöö uuesti kirjutama.,kirjutama,pidama,kl4,Sa pead kontrolltöö uuesti kirjutama .,1,0
10550,Kas me võime klassi tulla?,tulema,võima,kl4,Kas me võime klassi tulla ?,0,1
10551,Sa pead selle kontrolltöö uuesti kirjutama.,kirjutama,pidama,kl4,Sa pead kontrolltöö uuesti kirjutama .,1,0
10553,Kas ma tohin vastata?,vastama,tohtima,kl4,Kas ma tohin vastata ?,0,1
10558,Kas ma võin selle hinde ära parandada?,parandama,võima,kl4,Kas ma võin hinde ära parandada ?,0,1
10562,Kas sa saad neljapäeval tulla?,tulema,saama,kl4,Kas sa saad neljapäeval tulla ?,0,1
10568,Millal ma võin tulla?,tulema,võima,kl4,Millal ma võin tulla ?,0,1
10569,Kas me peame selle kodus lõpetama?,lõpetama,pidama,kl4,Kas me peame selle kodus lõpetama ?,1,0
10571,Millal ma saan selle arvestustöö uuesti kirjutada?,kirjutama,saama,kl4,Millal ma saan arvestustöö uuesti kirjutada ?,0,1
10572,Millal ma võin tulla?,tulema,võima,kl4,Millal ma võin tulla ?,0,1
10583,"Õpetaja, kas ma võin selle hinde ära parandada?",parandama,võima,kl4,", kas ma võin hinde ära parandada",0,1
10585,Millal ma võin tulla?,tulema,võima,kl4,Millal ma võin tulla ?,0,1
10589,"Aga ülehomme, reedel, kas sa siis saad tulla?",tulema,saama,kl4,"Aga ülehomme reedel , kas sa siis saad tulla ?",0,1
10600,Miks Joosep neljapäeval ei saa hinnet parandada?,parandama,saama,kl4,Miks neljapäeval ei saa hinnet parandada ?,0,1
10611,Me ei tohi tunnis üldse rääkida.,rääkima,tohtima,kl4,Me ei tohi tunnis üldse rääkida .,0,1
10612,Me peame istuma vaikselt nagu hiired.,istuma,pidama,kl4,Me peame istuma vaikselt .,1,0
10613,Me ei tohi vaadata ei vasakule ega paremale.,vaatama,tohtima,kl4,Me ei tohi vaadata vasakule .,0,1
10614,"Me peame ainult kuulama, kirjutama ja vastama.",kuulama,pidama,kl4,Me peame ainult kuulama kirjutama vastama .,1,0
10620,Tunnis me võime rääkida niisama juttu.,rääkima,võima,kl4,Tunnis me võime rääkida juttu .,0,1
10621,"Kontrolltööd on meil harva ja tead ema, kui meil on sõnade töö, siis me võime isegi õpikusse vaadata.",vaatama,võima,kl4,"meil , siis me võime isegi õpikusse vaadata",0,1
10625,Me võisime tunnis rääkida ning meil olid harva kodutööd.,rääkima,võima,kl4,Me võisime tunnis rääkida meil .,0,1
10627,"Oota, varsti tuleb isa koju ja tema saab sind võib-olla aidata.",aitama,saama,kl4,ja tema saab sind võib-olla aidata,0,1
10628,"Kui sa tahad, siis ma võin sind inglise keeles aidata, sest inglise keeles oli meil hästi tugev õpetaja.",aitama,võima,kl4,tahad siis ma võin sind keeles aidata õpetaja .,0,1
10648,Kuhu sa pidid minema?,minema,pidama,kl4,Kuhu sa pidid minema ?,1,0
10649,Ma pidin trenni minema.,minema,pidama,kl4,Ma pidin trenni minema .,1,0
10665,"Ma ei saa, ma pean meremuuseumisse minema.",minema,pidama,kl4,", ma pean meremuuseumisse minema",1,0
10680,"Pärast spordipäeva ma pean trenni minema ja pärast trenni mul ei ole jälle aega, sest siis ma pean õppima hakkama.",minema,pidama,kl4,spordipäeva ma pean trenni minema mul .,1,0
10680,"Pärast spordipäeva ma pean trenni minema ja pärast trenni mul ei ole jälle aega, sest siis ma pean õppima hakkama.",hakkama,pidama,kl4,", sest siis ma pean õppima hakkama",1,0
10698,Kas me võime asjad kokku panna?,panema,võima,kl4,Kas me võime asjad kokku panna ?,0,1
10705,Kas sa saad neljapäeval tulla?,tulema,saama,kl4,Kas sa saad neljapäeval tulla ?,0,1
10712,Kas me võime klassi tulla?,tulema,võima,kl4,Kas me võime klassi tulla ?,0,1
10714,Kas me peame lugema või tõlkima?,lugema,pidama,kl4,Kas me peame lugema tõlkima ?,1,0
10718,Millal ma saan parandada?,parandama,saama,kl4,Millal ma saan parandada ?,0,1
10744,Kas Aare peab jutustama?,jutustama,pidama,kl4,Kas Aare peab jutustama ?,1,0
10749,Kas sa pead parandama?,parandama,pidama,kl4,Kas sa pead parandama ?,1,0
10895,"Siin on mõned väga head kohad, kuhu saab peita.",peitma,saama,kl4,", kuhu saab peita",0,1
10923,Siit ei tohi minna!,minema,tohtima,kl4,Siit ei tohi minna !,0,1
10959,"Ära mine sealt, kust ei tohi minna!",minema,tohtima,kl4,", kust ei tohi minna",0,1
11033,Mõnikord peab ta isegi laupäeval ja pühapäeval töötama.,töötama,pidama,kl4,Mõnikord peab ta laupäeval töötama .,1,0
11063,Kus pidid Mari ja Kaur kokku saama?,saama,pidama,kl4,Kus pidid Mari kokku saama ?,1,0
11107,"Kodus talle ei meeldi, kui ta peab täpselt kell pool kümme magama minema.",minema,pidama,kl4,", kui ta peab täpselt kell magama minema",1,0
11264,Sa pead siis magama minema.,minema,pidama,kl4,Sa pead siis magama minema .,1,0
11266,Ma pean veel õppima.,õppima,pidama,kl4,Ma pean veel õppima .,1,0
11268,"Siim, ma arvan, et sa ei pea praegu õppima, vaid hoopis magama ja puhkama.",õppima,pidama,kl4,", et sa ei pea praegu õppima magama puhkama",1,0
11312,"Õpetaja, ma ei saa kirjutada.",kirjutama,saama,kl4,", ma ei saa kirjutada",0,1
11313,Miks sa ei saa kirjutada?,kirjutama,saama,kl4,Miks sa ei saa kirjutada ?,0,1
11318,"Pliitsiga ma ka ei saa kirjutada, sest pliiats on nüri ja mul ei ole teritajat.",kirjutama,saama,kl4,Pliitsiga ma ka ei saa kirjutada nüri .,0,1
11330,Mul oli telefon kodus ning ma ei saanud sulle helistada.,helistama,saama,kl4,ning ma ei saanud sulle helistada,0,1
11364,"Me saime natuke varem koju, sest meie klassijuhataja pidi arsti juurde minema.",minema,pidama,kl4,", sest klassijuhataja pidi arsti minema",1,0
11411,"Ma ei saa korralikult süüa, ma pean ruttu sööma.",sööma,saama,kl4,Ma ei saa korralikult süüa sööma .,0,1
11411,"Ma ei saa korralikult süüa, ma pean ruttu sööma.",sööma,pidama,kl4,", ma pean ruttu sööma",1,0
11431,"Ema, kas ma võin õue minna?",minema,võima,kl4,", kas ma võin õue minna",0,1
11437,Kas ma nüüd võin õue minna?,minema,võima,kl4,Kas ma nüüd võin õue minna ?,0,1
11444,Kas ma nüüd võin õue minna?,minema,võima,kl4,Kas ma nüüd võin õue minna ?,0,1
11450,Kas ma nüüd võin õue minna?,minema,võima,kl4,Kas ma nüüd võin õue minna ?,0,1
11452,Nüüd võid õue minna.,minema,võima,kl4,Nüüd võid õue minna .,0,1
11467,Kas me kuupäeva peame ka kirjutama?,kirjutama,pidama,kl4,Kas me kuupäeva peame ka kirjutama ?,1,0
11472,"Õpetaja, kui me saame kahe, kas me saame siis hinde ära parandada?",parandama,saama,kl4,Õpetaja saame kas me saame siis hinde ära parandada ?,0,1
11474,"Te ei ole veel midagi teinud, aga juba tahate teada, millal saab hinnet parandada.",parandama,saama,kl4,", millal saab hinnet parandada",0,1
11479,Kas me võime alustada?,alustama,võima,kl4,Kas me võime alustada ?,0,1
11489,Me pidime ka seda raamatut koolis lugema.,lugema,pidama,kl4,Me pidime ka raamatut koolis lugema .,1,0
11497,Ma pean õe lasteaiast ära tooma.,tooma,pidama,kl4,Ma pean lasteaiast ära tooma .,1,0
11498,Emal on täna õhtul lastevanemate koosolek ning ta ei saa minna.,minema,saama,kl4,ning ta ei saa minna,0,1
11519,"Aga ma ei tea, kas ma saan tulla.",tulema,saama,kl4,", kas ma saan tulla",0,1
11538,Sa pidid täna arsti juurde minema.,minema,pidama,kl4,Sa pidid täna arsti minema .,1,0
11539,"Ema, ma pidin ju kolmapäeval arsti juurde minema.",minema,pidama,kl4,"Ema , ma pidin ju kolmapäeval arsti minema .",1,0
11541,Mis kell ma pidin minema?,minema,pidama,kl4,kell ma pidin minema ?,1,0
11570,Ma pean raamatukokku minema.,minema,pidama,kl4,Ma pean raamatukokku minema .,1,0
11572,Ma pean ka raamatukokku minema!,minema,pidama,kl4,Ma pean ka raamatukokku minema !,1,0
11574,Ma ei saa täna kohvikusse tulla.,tulema,saama,kl4,Ma ei saa täna kohvikusse tulla .,0,1
11575,"Pärast raamatukogu pean ma kohe koju minema, sest minu emal on täna sünnipäev.",minema,pidama,kl4,raamatukogu pean ma kohe koju minema emal .,1,0
11752,Me peame veel sellel nädalal koolis käima ja õppima.,käima,pidama,kl4,Me peame veel nädalal koolis käima õppima .,1,0
11753,Aga reedel me anname õpikud ära ja siis me ei pea enam õppima.,õppima,pidama,kl4,ja siis me ei pea enam õppima,1,0
11755,"Ei, ma pean koolis ikka käima, aga ma ei pea enam õppima.",käima,pidama,kl4,"Ei , ma pean koolis ikka käima õppima .",1,0
11755,"Ei, ma pean koolis ikka käima, aga ma ei pea enam õppima.",õppima,pidama,kl4,", aga ma ei pea enam õppima",1,0
11785,Aga unistada ju võib!,unistama,võima,kl5,Aga unistada ju võib !,0,1
11803,"Ma olin seal üksinda, sest vanemad ja Juhan ei saanud tulla.",tulema,saama,kl5,", sest vanemad ei saanud tulla",0,1
11818,"Mu ema ja isa otsustasid, et meie perele on kõige suurem kingitus, kui saame koos midagi teha.",tegema,saama,kl5,", kui saame koos midagi teha",0,1
11831,Mina sain inglise keelt harjutada ja nemad ka.,harjutama,saama,kl5,Mina sain keelt harjutada nemad .,0,1
11834,"Kurb oli see, et kuigi meie sugulased pidid meile külla tulema, siis nad ikkagi ei saanud tulla.",tulema,pidama,kl5,", et kuigi sugulased pidid meile külla tulema",1,0
11834,"Kurb oli see, et kuigi meie sugulased pidid meile külla tulema, siis nad ikkagi ei saanud tulla.",tulema,saama,kl5,"tulema , siis nad ikkagi ei saanud tulla",0,1
11856,Nii ei saa enam ükski retsept ära kaduda.,kaduma,saama,kl5,Nii ei saa enam retsept ära kaduda .,0,1
11871,"Kui te praegu ei saanud neile külla sõita, siis ehk järgmisel vaheajal!",sõitma,saama,kl5,"Kui te praegu ei saanud neile külla sõita ,",0,1
11880,"Unistamine on kasulik ja hea, sest tänu sellele võib nii mõnigi salasoov täide minna.",minema,võima,kl5,", sest sellele võib salasoov täide minna",0,1
11881,"Enda kohta võin öelda, et olen suur unistaja.",ütlema,võima,kl5,Enda võin öelda unistaja .,0,1
11888,"Selles mõttes, et kui sul on suur unistus, näiteks minna kuhugi reisile, siis sa mõtled, mida sa pead selleks tegema, et unistus täide läheks.",tegema,pidama,kl5,", mida sa pead selleks tegema läheks",1,0
11890,"Kui sa oled oma unistuse niimoodi osadeks võtnud, siis saad hakata selle nimel tööd tegema, et unistus läheks täide.",hakkama,saama,kl5,võtnud siis saad hakata tegema .,0,1
11903,Kõik peavad oma tuba kellegagi jagama.,jagama,pidama,kl5,Kõik peavad tuba kellegagi jagama .,1,0
11904,Kaarel andis mulle hea mõtte: äkki me peame vennaga muu lahenduse leidma.,leidma,pidama,kl5,: äkki me peame vennaga lahenduse leidma,1,0
11905,Meil on toas suur riidekapp ja sellega saaks toa kaheks jagada.,jagama,saama,kl5,ja sellega saaks toa kaheks jagada,0,1
11909,"Isegi kui ma väga kaua ei maga, on lihtsalt mõnus, et ei pea hommikul kiirustama!",kiirustama,pidama,kl5,", et ei pea hommikul kiirustama",1,0
11915,"Isa ütleb, et loomulikult võin ma seda siis teha, kui nad emaga vaidlevad, aga ma ei tohi seda teha siis, kui ma ise kellegagi tülitsen.",tegema,võima,kl5,", et loomulikult võin ma seda siis teha vaidlevad",0,1
11915,"Isa ütleb, et loomulikult võin ma seda siis teha, kui nad emaga vaidlevad, aga ma ei tohi seda teha siis, kui ma ise kellegagi tülitsen.",tegema,tohtima,kl5,", aga ma ei tohi seda teha siis tülitsen",0,1
11916,"Ta ütleb, et inimene peab oskama ka tülitseda ja vaielda, ärajooksmine ei ole lahendus.",oskama,pidama,kl5,", et inimene peab oskama tülitseda ärajooksmine",1,0
11924,"Ükskord oli nii, et üks mu hea trennikaaslane helistas mulle, et ta ei saa minuga kinno tulla, sest ta peab kodus olema.",tulema,saama,kl5,", et ta ei saa minuga kinno tulla kodus",0,1
11938,"Teele isa arvab, et ka vaielda ja tülitseda peab oskama.",oskama,pidama,kl5,ja tülitseda peab oskama,1,0
11951,"Selleks, et unistused täituksid, peab ise tööd tegema.",tegema,pidama,kl5,Selleks peab ise tööd tegema .,1,0
11955,"Ma unistan sellest, et mu vanemad ei peaks nii palju tööd tegema ja saaksid minuga rohkem aega veeta.",tegema,pidama,kl5,", et vanemad ei peaks palju tööd tegema veeta",1,0
11955,"Ma unistan sellest, et mu vanemad ei peaks nii palju tööd tegema ja saaksid minuga rohkem aega veeta.",veetma,saama,kl5,ja saaksid minuga aega veeta,0,1
11969,Kas te saate mõnel päeval teiseks tunniks kooli tulla?,tulema,saama,kl5,Kas te saate päeval tunniks kooli tulla ?,0,1
11976,Ema pesi mu püksid puhtaks ja ma ei saanud kooli tulla.,tulema,saama,kl5,ja ma ei saanud kooli tulla,0,1
11993,"Tänu unistamisele saame läbi elada hetki, mis meile haiget teevad, neile paremaid lahendusi otsida, ennast analüüsida ja õppida.",elama,saama,kl5,unistamisele saame läbi elada hetki .,0,1
11997,Ja selle piiri peab igaüks ise leidma.,leidma,pidama,kl5,Ja piiri peab igaüks ise leidma .,1,0
12007,"Ideaalis võiks kõik õpitavad teemad läbi mõelda nii, et kuidas mina ja minu elu selle teemaga seotud on.",mõtlema,võima,kl5,Ideaalis võiks teemad läbi mõelda nii seotud .,0,1
12010,"Aga öeldakse ju, et elama peab hetkes.",elama,pidama,kl5,", et elama peab hetkes",1,0
12013,"Ei ole head ega halba, leidma peaks tasakaalu.",leidma,pidama,kl5,", leidma peaks tasakaalu",1,0
12014,Ainult hetkes elada me ei saa.,elama,saama,kl5,hetkes elada me ei saa .,0,1
12021,"Kui näete oma unistusi päriselt paberil, siis juba lihtsam aru saada, mida võiks nende nimel teha.",tegema,võima,kl5,", mida võiks nende teha",0,1
12035,"Mõtle järele, kas sa oleksid saanud ise midagi paremini teha?",tegema,saama,kl5,", kas sa oleksid saanud ise midagi paremini teha",0,1
12039,"Kui see on selge, siis lepi olukorraga, sest kõik ei saagi alati nii minna, nagu meie tahame.",minema,saama,kl5,", sest kõik ei saagi alati nii minna tahame",0,1
12048,Ma pidin bussijaamas kaks tundi järgmist bussi ootama.,ootama,pidama,kl5,Ma pidin bussijaamas tundi bussi ootama .,1,0
12086,Mis kell peab magama minema?,minema,pidama,kl5,kell peab magama minema ?,1,0
12119,"Uudistes hoiatati inimesi juba päeval, et ilm on heitlik ning torm võib tekitada probleeme.",tekitama,võima,kl5,ning torm võib tekitada probleeme,0,1
12126,"Seetõttu on tekkinud haiglas olukord, kus järjekorrad on väga pikad ning abivajajad peavad enne arsti juurde jõudmist mitu tundi ootama.",ootama,pidama,kl5,ning abivajajad peavad arsti jõudmist tundi ootama,1,0
12149,"Mõtle, miks sul paha tuju on ning kas sa saad midagi teha, et tuju paremaks läheks.",tegema,saama,kl5,ning kas sa saad midagi teha läheks,0,1
12156,"Seejärel mõtle, mida peaksid esimese asjana tegema, mida seejärel tegema - kuidas olukorda lahendama.",tegema,pidama,kl5,", mida peaksid asjana tegema tegema",1,0
12159,"Kui sa tunned end halvasti, siis küsi emalt, isalt või mõnelt teiselt täiskasvanult nõu, mida sa peaksid tegema!",tegema,pidama,kl5,", mida sa peaksid tegema",1,0
12160,Äkki oled sa haige ja pead end ravima?,ravima,pidama,kl5,ja pead end ravima,1,0
12200,"Ma seletasin õpetajale, et ma pean kiiresti koju minema, sest Siki juba ootab ja õhtul on mul vaja kindlasti trenni minna.",minema,pidama,kl5,", et ma pean kiiresti koju minema ootab",1,0
