id,verb,verb_compound,verb_feats,verb_is_aux,verb_deprel,sup_verb,sup_verb_feats,sup_verb_deprel,sentence,sentence_id
21275,mõistma,,"ps,sg,neg,ps2,main,pres,imper",1,acl:relcl,alluma,"ps,aux,ill,sup",conj,"Ja lahkudes koputama , seda nõuavad meiemaja meieinimeste registreerimisreeglid , mida võõrad võib olla ei ___mõista___ , kuid peavad neile ___alluma___ , kui tahavad meieelust osa saada .",7354658
21290,teadma,,"af,ps,sg,aux,ps2,pres,indic",0,conj,teadma,"ps,ill,sup,main",conj,"Brian ei teadnud , kus ta on , ta lootis , et näeb kedagi , kes talle ütleb ja ta nägi , aga see , keda ta nägi , ei teadnud , aga ta küsis , kogu aja küsis : "" Kus me oleme , Marianne , miks sa mulle ei ütle , sa ju ___tead___ , pead ___teadma___ .",7355014
21293,mõtlema,,"af,ps,sg,aux,ps1,impf,indic",0,conj,takistama,"ps,ill,sup,main",ccomp,"Ja siis hakkas ta äkki Hannest taga ajama ja Hannes jooksis eest ära ja ma ___mõtlesin___ , et seda peab kuidagi ___takistama___ , jooksin nende vahelt läbi , kui nad järgmise ringiga minuni jõudsid ja viskasin sahmaka Hannesele vastu vahtimist .",7355044
21297,saama,,"af,pl,ps,ps3,main,pres,indic",0,conj,hakkama,"ps,ill,mod,sup",xcomp,"Vastu hakata pole mõtet , varem või hiljem ___saavad___ nad sellega ___hakkama___ , kogu see riik on selle mõttega üles ehitatud , et meiesuguseid – karvaseid – kiirelt tasalülitada .",7355215
21309,mõtlema,,"af,ps,sg,aux,ps1,impf,indic",0,parataxis,hüppama,"ps,ill,sup,main",ccomp,"ANTI : ___Mõtlesin___ , et kui ma nüüd ei hüppa , siis järgmisel hetkel pean juba vette ___hüppama___ ... ma ei oska ujuda ...",7355841
21320,teadma,,"af,ps,sg,mod,ps1,impf,indic",0,root,juhtuma,"ps,aux,ill,sup",ccomp,"Ma ___teadsin___ , et see peab ___juhtuma___ .",7356169
21348,nägema,,"af,ps,sg,ps3,main,pres,indic",0,acl,sumpama,"ps,ill,mod,sup",conj,"Oleksin ma idamaa poeet , mõtles Luik , võiksin nüüd kirjutada luuletuse sellest , kuidas kärbes ___näeb___ mõlemal pool klaasi mitmesuguseid meelitavaid võimalusi , kuid ligi nendele ei pääse - ja võrrelda seda inimeluga ; kuid ta polnud idamaa poeet , ega saanud vesta gaseelides või rubaiides lihtsaid mõistulugusid , vaid pidi ___sumpama___ alateadvuse räämas ja teenima surmahõllanduse kurba muusat .",7356751
21350,ootama,,"inf,main",1,conj,kasutama,"ps,ill,sup,main",advcl,"Vana semu ja praegune vaenlane Sergejev küllap alles lõpetas hommikusööki mõnes Zürichi hotellis , ja ehkki ta erinevalt ühest oma poliitilisest eelkäijast ei pidanud kojusõiduks ___kasutama___ kinnist kaubavagunit , polnud teda ___oodata___ enne kui kuue-seitsme tunni pärast .",7356762
21382,tahtma,,"ps,mod,past,partic",0,conj,põgenema,"ps,ill,sup,main",ccomp,"Sest Luik polnud koletis ega ___tahtnud___ sootuks , et tema tuttavad venelased nutu ja sõimuga , rusikaid viibutades üle Narva silla peaksid ___põgenema___ – ta tahtis vaid vabaneda kolonistidest kui nähtusest .",7357354
21389,mõistma,,"ps,main,past,partic",1,conj,ehitama,"ps,ill,mod,sup",parataxis,""" Vabanda , et ma sind katkestasin , ma päris hästi ei ___mõistnud___ : mida te pidite üles ___ehitama___ ? """,7357440
21395,kiirustama,,"ps,neg,impf,main,indic",1,root,vastama,"ps,ill,sup,main",xcomp,Luik ei ___kiirustanud___ ___vastama___ retoorilisele küsimusele .,7357470
21417,saama,,"ps,neg,impf,main,indic",1,ccomp,hakkama,"ps,ill,sup,main",xcomp,"Ülle helistas mu abikaasale ja jutustas , millega sa oled ___hakkama___ ___saanud___ . """,7357800
21424,teadma,,"mod,sup,imps",1,root,pakkima,"ps,ill,mod,sup",conj,""" Oh , Silver , Silver , sa poleks pidanud üldse midagi kodus ___teatama___ , vaid lihtsalt ___pakkima___ asjad ja põgenema , nagu papa Harald .",7358003
21435,taipama,,"af,ps,sg,mod,ps1,impf,indic",0,conj,vaatama,"ps,ill,sup,main",ccomp,"Kodus ma mõtlesin järele , ja ___taipasin___ , et enne , kui mujalt süüdlasi otsida , oleksin pidanud ___vaatama___ peeglisse .",7358177
21454,tahtma,,"ps,aux,neg,pres,indic",1,root,tundma,"ps,ill,sup,main",ccomp,"Inna ei ___taha___ , et mees peaks end süüdlasena ___tundma___ .",7358598
21485,saama,,"ps,ill,sup,main",1,advcl,hakkama,"ps,aux,ill,sup",xcomp,"Issanda välk pidi , nii näib patustele bioloogidele , millegi kloonimise moodi tembuga ___hakkama___ ___saama___ , kiusas Valeri Andrust , sest teoloogid räägivad Jehoova ja Jeesuse Kristuse , Isa ja Poja identsusest — igatahes lubatakse mõlema kohta kasutada sõna Issand .",7359108
21504,tahtma,,"aux,neg,imps,pres,indic",1,root,vedelema,"ps,ill,mod,sup",xcomp,Kuid raha siiski niisama ___vedelema___ ei ___taheta___ jätta .,7359679
21512,teadma,,"af,ps,sg,mod,ps2,pres,imper",1,root,vahtima,"ps,ill,mod,sup",ccomp,"Silm ei ___tea___ , miks ta just neid kirju peab ___vahtima___ .",7359850
21513,saama,,"af,ps,sg,aux,ps2,impf,indic",0,acl:relcl,hakkama,"ps,ill,sup,main",xcomp,"Dolly on ju see esimene lammas , kelle kloonimisega inglise geneetikud ___hakkama___ ___said___ .",7359858
21543,saama,,"ps,aux,past,partic",1,acl:relcl,hakkama,"ps,aux,ill,sup",xcomp,"Ma isegi ihaldaskin vanglakaristust , kuigi on kahtlane , kas meest , kes on ___hakkama___ ___saanud___ inimkonna ajaloos millegi enneolematuga , seal kaua hoitakski .",7360407
21552,mõistma,,"af,ps,sg,aux,ps3,impf,indic",0,conj,naerma,"ps,ill,mod,sup",xcomp,"Ja siis hakkas joomamehe elukaaslane , kena korralik naine , kes nurgapeal poes müüjaametit pidas ning oma mehekoormat nurisemata kandis , seejuures kenasti naeratadagi ___mõistis___ , kohe päris laginal ___naerma___ : pole tema mehekese isa iial maal elanud , rääkimata sellest , et tal ainsamatki hobust oleks olnud .",7360509
21561,saama,,"af,ps,sg,aux,ps2,pres,indic",0,conj,hakkama,"ps,ill,mod,sup",xcomp,Sina istud aga laboris nagu keskaegne alkeemik ja ___saad___ peaaegu üksi ___hakkama___ .,7360669
21599,teadma,,"ps,neg,impf,main,indic",0,conj,hakkama,"ps,aux,ill,sup",ccomp,"Valeri tõusis nõutuna , pea ootamatust teadasaamisest , et tema isikus koguni vägistajaga tegu on , uimane ja kumisev , ega ___teadnud___ , mida ta nüüd õieti peaks peale ___hakkama___ .",7361263
21618,nägema,,"af,ps,sg,mod,ps2,pres,imper",0,root,olema,"ps,ill,sup,main",conj,"Aga , ___näe___ , teadjaid pidi ___olema___ .",7361777
21636,usaldama,,"aux,neg,impf,imps,indic",1,csubj:cop,abistama,"ps,ill,sup,main",xcomp,Et Euroopa päritoluga arst vaimulikke ___abistama___ on ___usaldatud___ — päris imeasi .,7362188
21640,teadma,,"af,ps,sg,ps3,impf,main,indic",0,advcl,jõudma,"ps,aux,ill,sup",ccomp,"Ja komsomolitöös tuli silma paista , sest ta ___teadis___ , et poeg peab elus edasi ___jõudma___ .",7362262
21650,teadma,,"af,ps,sg,ps3,impf,main,indic",0,root,saama,"ps,ill,mod,sup",ccomp,"Leib ju ___teadis___ , et Eidelkind senior pidi ___saama___ peatselt seitsmekümne seitsmeseks — iga , mil Kõigevägevam pühakirja järgi meid juba enda juurde ootavat — , kuid vanahärra Joshua särasilmist kiirgus veel küllaga erilist lummavat vaimujõudu ; kui tarvis , võiks ta juba homme — nagu tema nimekaim , Moosese järelkäija — oma valitud rahva läbi Jordani jõe viia , pillutada laiali viie vaenulise kuninga väed ja Jeeriku linna maatasa teha .",7362330
21653,võima,,"af,pl,ps,mod,ps1,pres,indic",0,root,mõistma,"ps,ill,sup,main",conj,"Me ___võime___ , ja peamegi ta hukka ___mõistma___ , sest palju patte on tolle mehe hingel .",7362374
21654,saama,,"ps,aux,past,partic",0,acl:relcl,hakkama,"ps,ill,mod,sup",xcomp,"Aga äkki on nood eestlased , keda venelased muide valgeteks juutideks sõimavad , mingi uue leiutisega ___hakkama___ ___saanud___ ?",7362424
21655,saama,,"ps,aux,past,partic",1,ccomp,hakkama,"ps,aux,ill,sup",xcomp,"Leib võis olla kindel , et ta on oma missiooniga ___hakkama___ ___saanud___ .",7362478
21658,lootma,,"aux,inf",1,acl:relcl,olema,"ps,aux,ill,sup",aux,"Aga muret tekitas talle muu : poolvägisi suruti talle abiliseks meest , kellest pidi ___loota___ ___olema___ , et temast varsti Valeri parem käsi saab , üht igati tublit magistranti Villet Põlvamaalt , kes parajasti just sigade immunoloogiast oma väitekirja kirjutas .",7362541
21673,saama,,"af,ps,sg,mod,ps3,impf,indic",0,advcl,hakkama,"ps,ill,mod,sup",xcomp,"Aga see selleks — saunad olid Nerol igatahes vägevad , kuigi mees ise ka jubedate tegudega ___hakkama___ ___sai___ .",7362761
21677,tahtma,,"af,ps,sg,mod,ps1,cond,pres",0,root,saama,"ps,ill,sup,main",parataxis,"Mina , valitseja , ___tahaksin___ sulle vana kombe järgi aadrit lasta — inimene peab pahast verest vabaks ___saama___ .",7362810
21685,saama,,"aux,neg,impf,imps,indic",1,root,hakkama,"ps,ill,mod,sup",xcomp,"Kuid kui kusagil mujal maailmas , ja palju paremate võimaluste juures , pole sellega veel ___hakkama___ ___saadud___ , siis vaevalt küll .",7362946
21686,tahtma,,"af,ps,sg,aux,ps1,pres,indic",0,root,ootama,"ps,ill,mod,sup",ccomp,""" Ma ___tahan___ , et mu endised peremehed mind ___ootama___ peaksid . """,7362952
21692,saama,,"af,pl,ps,mod,ps1,pres,indic",0,root,hakkama,"ps,ill,mod,sup",xcomp,"Või ___saame___ juba varsti ka selleta ___hakkama___ ? """,7363078
21697,saama,,"inf,mod",0,xcomp,hakkama,"ps,aux,ill,sup",xcomp,"Ent siis tuli ihuarstile veelgi parem idee : kuigi emiir teatud küsimusis peab vaimulike ja rahvaga arvestama , siis kindlasti mitte kõiges ; igatahes ei kujutavat tema , Arhip ibn-Semjon , ette , et emiirile piiritult truu politseiteenistus ei suudaks ___hakkama___ ___saada___ nii lihtsa asjaga nagu pass , millel emiiri foto , kuid mingi teine nimi .",7363166
21712,teadma,,"af,ps,sg,ps3,impf,main,indic",0,advcl,andma,"ps,ill,mod,sup",ccomp,"See tekitas kerget kõhedust , kuigi Valeri ___teadis___ , et ta oma tööde kohta küll kellelegi aru ei pea ___andma___ .",7363501
21735,nägema,,"inf,mod",1,root,olema,"ps,ill,mod,sup",aux,""" Auk peab selgesti ___näha___ ___olema___ . """,7363874
21736,teadma,,"af,ps,sg,ps3,impf,main,indic",0,root,eksponeeruma,"ps,ill,sup,main",conj,"Pjotr Iljitš ___teadis___ — muidugi ikka kunagi kuulatud loengutest , mitte isiklikest kogemusest — , et kõdisti kuju ja asend viitavad — vähemalt võivad viidata — mõnevõrra ka naisseltsimeeste elukommetele , teisisõnu — nende välissuguelundite rakendatusemäärale ; elukutselistel ja eakatemal prostituutidel kippuvat kõdisti hoopis vulva' st välja ripnema , ___eksponeeruma___ uljas sõltumatuses nagu tõeline Ding an sich — "" asi iseeneses "" .",7363880
21747,teadma,,"af,ps,sg,ps3,main,pres,indic",0,root,elama,"ps,ill,mod,sup",ccomp,"Ta ju ___teab___ väga hästi , mida ma riigi huvides olen pidanud läbi ___elama___ , protesteeris Klavdia sisimas .",7364093
21760,oskama,,"ps,mod,past,partic",1,conj,asuma,"ps,ill,mod,sup",advcl,"Ta laotas palvevaiba põrandale ja oleks nüüd Koraani järgi ( end enne muidugi pesnud ) pidanud esimese hommikupalvuse pidama , kuid mitte ei ___osanud___ tüdruk ära mõistatada , kus pool see püha linn Meka peaks ___asuma___ .",7364325
21762,teadma,,"af,ps,sg,ps3,impf,main,indic",0,root,leidma,"ps,ill,mod,sup",ccomp,"Ta ___teadis___ , et sealt peaks ta eest ___leidma___ heledat verd , hirmus suure , kuid väga lahke olemisega ning iseäranis soojade suurte kämmaldega kuidagi väga usaldustäratava mehe , kellega teda eile tutvustati .",7364334
21765,teadma,,"ps,sg,mod,neg,ps2,pres,imper",0,obl,võtma,"ps,aux,ill,sup",advcl,"Mine ___tea___ , muidu peaks meie president teise veel pidulikult vastu ___võtma___ .",7364395
21769,saama,,"aux,inf",0,xcomp,looma,"ps,aux,ill,sup",xcomp,"Ja mõistavad sellele tuginedes ___saada___ just seda sugu ___looma___ , mida tarvis .",7364420
21791,saama,,"af,ps,sg,mod,ps2,impf,indic",0,root,hakkama,"ps,aux,ill,sup",xcomp,""" Sina ikka ___said___ ___hakkama___ ? """,7364652
21832,mõtlema,,"af,ps,sg,aux,ps3,pres,indic",0,root,keerama,"ps,aux,ill,sup",advcl,"Miks pidin just mina selle käki kokku ___keerama___ , ___mõtleb___ ta nukralt ja korjab hajameelselt filmitoakese põrandalt klaasikilde .",7365188
21843,saama,,"ps,sg,mod,neg,ps2,pres,imper",1,root,hakkama,"ps,aux,ill,sup",xcomp,"Ta ei ___saa___ üldse ___hakkama___ . """,7365342
21844,saama,,"af,ps,sg,ps2,main,pres,imper",1,root,hakkama,"ps,ill,sup,main",xcomp,Ja millega see mees siis ___hakkama___ ei ___saa___ ?,7365344
21853,saama,,"af,ps,sg,mod,ps3,pres,indic",0,root,hakkama,"ps,ill,sup,main",xcomp,"Ta ___saab___ suurivaevu lihtsa seivimisega ___hakkama___ , aga küsib minult mis on "" must auk "" Ju on mehele käsk antud kuhugi andmepanka sisse murda . """,7365446
21854,jõudma,,"ps,sg,neg,ps2,main,pres,imper",1,advcl,punuma,"ps,ill,sup,main",xcomp,"Ja kui sa nende musta auku kauemaks kui kuuekümne viieks sekundis jääd , nii-öelda õigel ajal ___punuma___ ei ___jõua___ pista , siis nad teevad sinu arvuti kindlaks kah .",7365468
21857,saama,,"af,ps,sg,ps2,main,pres,imper",1,acl:relcl,hakkama,"ps,aux,ill,sup",xcomp,"Jälle asi , millega mina ___hakkama___ ei ___saa___ .",7365527
21858,teadma,,"af,ps,sg,ps1,main,pres,indic",0,root,võtma,"ps,ill,sup,main",ccomp,"Aga seda ___tean___ ma küll , et ma pean teie eksistentsi teadmiseks ___võtma___ ja mõne inimesega nõu pidama ...",7365535
21872,kartma,,"af,ps,sg,ps1,impf,main,indic",0,root,tegema,"ps,aux,ill,sup",ccomp,""" Ma ___kartsin___ , et pean mõnusa hullu mehe lõpuks ikkagi , mhm ... kutuks ___tegema___ ... """,7365778
21879,mõtlema,,"ps,main,past,partic",1,root,toimuma,"ps,aux,ill,sup",ccomp,"Valeri on ___mõelnud___ , et Diana poegimise ajaks — mhmm , see peaks ___toimuma___ kallite jõulupühade aegu ( võigas-karikatuurne ajaline kokkulangevus ühe teise sõimeõlgedele sünnitamisega kaks tuhat aastat tagasi ) — võiks Moskva oma salateid pidi maailmameedia käivitada .",7365956
21893,saama,,"af,ps,aux,past,quot",0,root,hakkama,"ps,ill,sup,main",xcomp,"Selle jäleda nülgimistööga ___saanuvat___ ___hakkama___ kuningas Astüagasese timukatööspetsialistid Armeeniamaalt ; et pühamees aga kohe hinge polnud heitnud , tulnuvat tal veel ka peanupp maha raiuda .",7366295
21894,jõudma,,"af,ps,sg,aux,ps3,pres,indic",0,root,võtma,"ps,ill,mod,sup",parataxis,"Üsna viimasel hetkel ___jõuab___ fessimehe buss siiski veel ärasõiduvalmis lennuki trapi juurde ; see lennuk peab ___võtma___ kursi Eestimaale , Tallinna .",7366310
21897,teadma,,"af,ps,sg,mod,ps3,pres,indic",0,advcl,tähendama,"ps,ill,mod,sup",ccomp,"Ehkki ta ___teab___ väga hästi , mida see ___tähendama___ peab — eks ole narkotsid mängus , vaat mis ... !",7366328
21903,saama,,"af,ps,aux,pres,quot",1,acl:relcl,hakkama,"ps,ill,sup,main",xcomp,"Helistas Anu palvel , kes ise telefoneerimisega hästi ___hakkama___ ei ___saavat___ .",7366537
21907,saama,,"af,ps,mod,cond,pres",0,root,hakkama,"ps,ill,mod,sup",xcomp,Kas ta ___saaks___ sellega ___hakkama___ ?,7366580
21909,saama,,"af,mod,impf,imps,indic",0,root,hakkama,"ps,ill,sup,main",xcomp,Ja suure vaevaga ___saadi___ lõpuks ___hakkama___ .,7366610
21910,saama,,"ps,neg,cond,main,pres",0,root,hakkama,"ps,ill,mod,sup",xcomp,Siis ___saaks___ ehk ka üksinda kuidagiviisi ___hakkama___ .,7366615
21916,teadma,,"ps,mod,neg,pres,indic",1,advcl,kujutama,"ps,aux,ill,sup",ccomp,"Tormab appi , kuigi ta ei ___tea___ , mida see abi endast peaks täpselt ___kujutama___ .",7366725
21925,teadma,,"ps,neg,main,pres,indic",1,conj,tulema,"ps,aux,ill,sup",conj,""" ... see et Diana ei Artemis oli rase ühest ida võimumehest mina nime ei ___tea___ aga see raseolemine polnud Katari krahvist ei ikka emiir Halifa Hamad at-Tanist nüüd küll mitte ... meil haiglas sees olid Gülbahariga ilus tüdruk peab ütlema odalisk nagu ... aga Diana põrsa ei lapse päris ema on üks eesti tüdruk Ele nimeks meil favoriidis ka ... aga tal aimu pole mina Reinu tagant tema superovulatsioonimuna põssu panin sellepärast et vene generaalid minult titt nõuavad hea kui sea seest titt ... et maailma rahvad ameeriklaste peale vihastaksivad ... ammeerika mulle läbi baltic foundation kolm vist neli miljonit dollarit saatsid ... ma tahaks teada ... kui suur teie ... institutsiooni eelarve ah soo ... ja peale selle oli nende diplomaatilise posti sees therapeutics instituudi dokumentaatsia on selle dolly sündimise kohta kust nad need said seda ma ei teagi ... mina saatsin nad moskvasse gribojedovile ... et meie kuldne emis käima läheks aga kurat võtku mulle kõik ükskõik sest jeesus kristus on minu peale kuri ja eile ei läinud minu küünlad püha franciscuse kabel sompa alevis või ahtmes ikka või kus see õieti oli jõulumissal põlema ei läinud küünlad mitte kustusid ära ja teised kustutasid kah veel ja kui ma preestri poole pöörasin et tema ikka nagu isa ja poja ja püha vaimu advokaat või konsultatsiooneerimisepunkti juhataja siin meie maa keral ja ma tahaks teada kas ma ikka nii hirmus kurjategija ikka olengi kuigi ma omaenda pojukese surmas süüdi aga kloonpoeg minu oma tükk on nagu hammas või juuksekarv millega mina võin teha mis mina tahan ja preester siis helistas kiirabisse või mina ka ei tea kuhu ja siis tulid arstid ja ma valetasin et ma olen langetõbine ja siis ma sain ___tulema___ ja nüüd ma olen siin ja ma ei tea võib olla mina haige olen ka ja ravimist vajan ning üleüldse takkmoodi on olu ... kord ja lugu nagu ütleb matrjoškin kes paberossi gertsogovina flor tõmbab mida jossif stalin armastas väga ka aga mitte selles pole asi vaid vot takk ... moodi on lugu ... jah just ongi aga mis pärast te midagi mult ei küsi et kes ma olen või mis ja kust tulen ja mis ja nii edasi vott ja ... ja satikad on mul kah veel .",7367047
21937,mõtlema,,"af,ps,sg,mod,ps3,pres,indic",0,conj,tegema,"ps,aux,ill,sup",conj,"Ei tea , ___mõtleb___ ta , võib-olla poleks pidanud soolatüükast juttu ___tegema___ .",7367265
21948,teadma,,"af,ps,sg,ps3,main,pres,indic",0,root,leidma,"ps,aux,ill,sup",ccomp,"Aga seda ___teab___ ta küll , et ta bussijaama peab üles ___leidma___ .",7367445
21949,taipama,,"af,ps,sg,aux,ps3,pres,indic",0,conj,minema,"ps,aux,ill,sup",ccomp,"Ja kõik vahepealnegi on segane , aga Tallinnas ___taipab___ ta , kuhu peab ___minema___ .",7367449
21967,lubama,,"af,ps,sg,ps3,impf,main,indic",0,acl:relcl,minema,"ps,ill,mod,sup",xcomp,"Hommikul tuli perenaine , toosama vanaeit , kes Tereese ___minema___ ___lubas___ kupatada , kui härra tema eest ei maksa .",7367838
21993,saama,,"af,pl,ps,aux,ps3,impf,indic",0,advcl,kandma,"ps,ill,sup,main",xcomp,"Nii kui kaela ___kandma___ ___said___ , nii läksid .",7368092
22002,mõtlema,,"af,ps,sg,ps1,impf,main,indic",0,root,hakkama,"ps,ill,sup,main",ccomp,"Vastikusega ___mõtlesin___ , et pean vist mehaaniliselt järjest kive vahetama ___hakkama___ .",7368706
22018,kiirustama,,"af,ps,sg,mod,ps3,impf,indic",0,conj,minema,"ps,ill,mod,sup",xcomp,"Mees naeratas talle ja viipas , kui uksed sahinal avanesid ja naine pooljoostes maapinna suunas ___minema___ ___kiirustas___ .",7368858
22052,teadma,,"af,ps,sg,aux,ps1,pres,indic",0,root,jääma,"ps,aux,ill,sup",ccomp,"Nüüd ma ___tean___ , et ma oleksin juba aasta tagasi pidanud ___jääma___ ootama vabanemispäeva .",7369437
22071,mõtlema,,"af,ps,sg,ps1,impf,main,indic",0,root,ehitama,"ps,ill,mod,sup",ccomp,""" Äh , ___mõtlesin___ , et siia oleks pidanud haruliini ___ehitama___ . """,7369692
22075,saama,,"ps,neg,cond,main,pres",1,acl:relcl,hakkama,"ps,aux,ill,sup",xcomp,""" Ei ole midagi , millega meie ___hakkama___ ei ___saaks___ .",7369804
22084,saama,,"ps,aux,past,partic",1,conj,hakkama,"ps,aux,ill,sup",xcomp,"Teist kilbina enda ees hoides tuli võõras ruumi , vaatas kiiresti ringi , suunas toru Chrederile ja üritas herilasi lahti lasta , ei ___saanud___ aga tundmatu seadmega ___hakkama___ .",7369971
22090,saama,,"af,ps,sg,mod,ps1,pres,indic",0,ccomp,hakkama,"ps,ill,mod,sup",xcomp,""" Olgu , nüüd kõhuli matile , vaatame , kas masseerijana ___saan___ ma paremini ___hakkama___ . """,7370114
22096,saama,,"inf,main",0,xcomp,hakkama,"ps,ill,mod,sup",xcomp,Kõike teevad aretatud ja kohandatud loomad ja nendega oskame me suurepäraselt ___hakkama___ ___saada___ .,7370176
